ts_utc,ccy,n_buy,n_sell
2026-09-11T03:05:37.969145+00:00,VES,10,10
2026-09-11T03:05:37.969145+00:00,VND,10,10
2026-09-11T03:05:37.969145+00:00,XAF,10,10
2026-09-11T03:05:37.969145+00:00,XOF,10,10
2026-09-11T03:05:37.969145+00:00,ZAR,10,10
2026-09-11T03:05:37.969145+00:00,ZMW,10,10
2026-09-11T04:05:36.672461+00:00,AED,10,10
2026-09-11T04:05:36.672461+00:00,AFN,1,5
2026-09-11T04:05:36.672461+00:00,AMD,10,10
2026-09-11T04:05:36.672461+00:00,AOA,7,10
2026-09-11T04:05:36.672461+00:00,ARS,10,10
2026-09-11T04:05:36.672461+00:00,AZN,10,10
2026-09-11T04:05:36.672461+00:00,BDT,10,10
2026-09-11T04:05:36.672461+00:00,BND,9,10
2026-09-11T04:05:36.672461+00:00,BOB,10,10
2026-09-11T04:05:36.672461+00:00,BWP,0,9
2026-09-11T04:05:36.672461+00:00,CLP,10,10
2026-09-11T04:05:36.672461+00:00,COP,10,10
2026-09-11T04:05:36.672461+00:00,DZD,10,10
2026-09-11T04:05:36.672461+00:00,EGP,10,10
2026-09-11T04:05:36.672461+00:00,ETB,0,0
2026-09-11T04:05:36.672461+00:00,GEL,10,10
2026-09-11T04:05:36.672461+00:00,GHS,0,0
2026-09-11T04:05:36.672461+00:00,IDR,10,10
2026-09-11T04:05:36.672461+00:00,INR,10,10
2026-09-11T04:05:36.672461+00:00,IQD,10,10
2026-09-11T04:05:36.672461+00:00,JOD,10,10
2026-09-11T04:05:36.672461+00:00,KES,10,10
2026-09-11T04:05:36.672461+00:00,KHR,10,10
2026-09-11T04:05:36.672461+00:00,KWD,10,10
2026-09-11T04:05:36.672461+00:00,KZT,10,10
2026-09-11T04:05:36.672461+00:00,LAK,10,10
2026-09-11T04:05:36.672461+00:00,LBP,6,8
2026-09-11T04:05:36.672461+00:00,LKR,10,10
2026-09-11T04:05:36.672461+00:00,MAD,10,10
2026-09-11T04:05:36.672461+00:00,MNT,10,10
2026-09-11T04:05:36.672461+00:00,MXN,10,10
2026-09-11T04:05:36.672461+00:00,MZN,10,10
2026-09-11T04:05:36.672461+00:00,NGN,0,0
2026-09-11T04:05:36.672461+00:00,NPR,2,10
2026-09-11T04:05:36.672461+00:00,PEN,10,10
2026-09-11T04:05:36.672461+00:00,PHP,10,10
2026-09-11T04:05:36.672461+00:00,PKR,10,10
2026-09-11T04:05:36.672461+00:00,QAR,10,10
2026-09-11T04:05:36.672461+00:00,RWF,10,10
2026-09-11T04:05:36.672461+00:00,SAR,10,10
2026-09-11T04:05:36.672461+00:00,SDG,10,10
2026-09-11T04:05:36.672461+00:00,SYP,9,10
2026-09-11T04:05:36.672461+00:00,TND,10,10
2026-09-11T04:05:36.672461+00:00,TRY,10,10
2026-09-11T04:05:36.672461+00:00,TZS,10,10
2026-09-11T04:05:36.672461+00:00,UAH,10,10
2026-09-11T04:05:36.672461+00:00,UGX,10,10
2026-09-11T04:05:36.672461+00:00,VES,10,10
2026-09-11T04:05:36.672461+00:00,VND,10,10
2026-09-11T04:05:36.672461+00:00,XAF,10,10
2026-09-11T04:05:36.672461+00:00,XOF,10,10
2026-09-11T04:05:36.672461+00:00,ZAR,10,10
2026-09-11T04:05:36.672461+00:00,ZMW,10,10
2026-09-11T05:05:40.035462+00:00,AED,10,10
2026-09-11T05:05:40.035462+00:00,AFN,3,6
2026-09-11T05:05:40.035462+00:00,AMD,10,10
2026-09-11T05:05:40.035462+00:00,AOA,7,10
2026-09-11T05:05:40.035462+00:00,ARS,10,10
2026-09-11T05:05:40.035462+00:00,AZN,10,10
2026-09-11T05:05:40.035462+00:00,BDT,10,10
2026-09-11T05:05:40.035462+00:00,BND,10,10
2026-09-11T05:05:40.035462+00:00,BOB,10,10
2026-09-11T05:05:40.035462+00:00,BWP,0,9
2026-09-11T05:05:40.035462+00:00,CLP,10,10
2026-09-11T05:05:40.035462+00:00,COP,10,10
2026-09-11T05:05:40.035462+00:00,DZD,10,10
2026-09-11T05:05:40.035462+00:00,EGP,10,10
2026-09-11T05:05:40.035462+00:00,ETB,0,0
2026-09-11T05:05:40.035462+00:00,GEL,10,10
2026-09-11T05:05:40.035462+00:00,GHS,0,0
2026-09-11T05:05:40.035462+00:00,IDR,10,10
2026-09-11T05:05:40.035462+00:00,INR,10,10
2026-09-11T05:05:40.035462+00:00,IQD,10,10
2026-09-11T05:05:40.035462+00:00,JOD,10,10
2026-09-11T05:05:40.035462+00:00,KES,10,10
2026-09-11T05:05:40.035462+00:00,KHR,10,10
2026-09-11T05:05:40.035462+00:00,KWD,10,10
2026-09-11T05:05:40.035462+00:00,KZT,10,10
2026-09-11T05:05:40.035462+00:00,LAK,10,10
2026-09-11T05:05:40.035462+00:00,LBP,10,10
2026-09-11T05:05:40.035462+00:00,LKR,10,10
2026-09-11T05:05:40.035462+00:00,MAD,10,10
2026-09-11T05:05:40.035462+00:00,MNT,10,10
2026-09-11T05:05:40.035462+00:00,MXN,10,10
2026-09-11T05:05:40.035462+00:00,MZN,10,10
2026-09-11T05:05:40.035462+00:00,NGN,0,0
2026-09-11T05:05:40.035462+00:00,NPR,2,10
2026-09-11T05:05:40.035462+00:00,PEN,10,10
2026-09-11T05:05:40.035462+00:00,PHP,10,10
2026-09-11T05:05:40.035462+00:00,PKR,10,10
2026-09-11T05:05:40.035462+00:00,QAR,10,10
2026-09-11T05:05:40.035462+00:00,RWF,10,10
2026-09-11T05:05:40.035462+00:00,SAR,10,10
2026-09-11T05:05:40.035462+00:00,SDG,10,10
2026-09-11T05:05:40.035462+00:00,SYP,9,10
2026-09-11T05:05:40.035462+00:00,TND,10,10
2026-09-11T05:05:40.035462+00:00,TRY,10,10
2026-09-11T05:05:40.035462+00:00,TZS,10,10
2026-09-11T05:05:40.035462+00:00,UAH,10,10
2026-09-11T05:05:40.035462+00:00,UGX,10,10
2026-09-11T05:05:40.035462+00:00,VES,10,10
2026-09-11T05:05:40.035462+00:00,VND,10,10
2026-09-11T05:05:40.035462+00:00,XAF,10,10
2026-09-11T05:05:40.035462+00:00,XOF,10,10
2026-09-11T05:05:40.035462+00:00,ZAR,10,10
2026-09-11T05:05:40.035462+00:00,ZMW,10,10
2026-09-11T06:05:38.737053+00:00,AED,10,10
2026-09-11T06:05:38.737053+00:00,AFN,4,6
2026-09-11T06:05:38.737053+00:00,AMD,10,10
2026-09-11T06:05:38.737053+00:00,AOA,7,10
2026-09-11T06:05:38.737053+00:00,ARS,10,10
2026-09-11T06:05:38.737053+00:00,AZN,10,10
2026-09-11T06:05:38.737053+00:00,BDT,10,10
2026-09-11T06:05:38.737053+00:00,BND,10,10
2026-09-11T06:05:38.737053+00:00,BOB,10,10
2026-09-11T06:05:38.737053+00:00,BWP,0,10
2026-09-11T06:05:38.737053+00:00,CLP,10,10
2026-09-11T06:05:38.737053+00:00,COP,10,10
2026-09-11T06:05:38.737053+00:00,DZD,10,10
2026-09-11T06:05:38.737053+00:00,EGP,10,10
2026-09-11T06:05:38.737053+00:00,ETB,0,0
2026-09-11T06:05:38.737053+00:00,GEL,10,10
2026-09-11T06:05:38.737053+00:00,GHS,0,0
2026-09-11T06:05:38.737053+00:00,IDR,10,10
2026-09-11T06:05:38.737053+00:00,INR,10,10
2026-09-11T06:05:38.737053+00:00,IQD,10,10
2026-09-11T06:05:38.737053+00:00,JOD,10,10
2026-09-11T06:05:38.737053+00:00,KES,10,10
2026-09-11T06:05:38.737053+00:00,KHR,10,10
2026-09-11T06:05:38.737053+00:00,KWD,10,10
2026-09-11T06:05:38.737053+00:00,KZT,10,10
2026-09-11T06:05:38.737053+00:00,LAK,10,10
2026-09-11T06:05:38.737053+00:00,LBP,10,10
2026-09-11T06:05:38.737053+00:00,LKR,10,10
2026-09-11T06:05:38.737053+00:00,MAD,10,10
2026-09-11T06:05:38.737053+00:00,MNT,10,10
2026-09-11T06:05:38.737053+00:00,MXN,10,10
2026-09-11T06:05:38.737053+00:00,MZN,10,10
2026-09-11T06:05:38.737053+00:00,NGN,0,0
2026-09-11T06:05:38.737053+00:00,NPR,2,10
2026-09-11T06:05:38.737053+00:00,PEN,10,10
2026-09-11T06:05:38.737053+00:00,PHP,10,10
2026-09-11T06:05:38.737053+00:00,PKR,10,10
2026-09-11T06:05:38.737053+00:00,QAR,10,10
2026-09-11T06:05:38.737053+00:00,RWF,10,10
2026-09-11T06:05:38.737053+00:00,SAR,10,10
2026-09-11T06:05:38.737053+00:00,SDG,10,10
2026-09-11T06:05:38.737053+00:00,SYP,10,10
2026-09-11T06:05:38.737053+00:00,TND,10,10
2026-09-11T06:05:38.737053+00:00,TRY,10,10
2026-09-11T06:05:38.737053+00:00,TZS,10,10
2026-09-11T06:05:38.737053+00:00,UAH,10,10
2026-09-11T06:05:38.737053+00:00,UGX,10,10
2026-09-11T06:05:38.737053+00:00,VES,10,10
2026-09-11T06:05:38.737053+00:00,VND,10,10
2026-09-11T06:05:38.737053+00:00,XAF,10,10
2026-09-11T06:05:38.737053+00:00,XOF,10,10
2026-09-11T06:05:38.737053+00:00,ZAR,10,10
2026-09-11T06:05:38.737053+00:00,ZMW,10,10
2026-09-11T07:05:39.033335+00:00,AED,10,10
2026-09-11T07:05:39.033335+00:00,AFN,4,6
2026-09-11T07:05:39.033335+00:00,AMD,10,10
2026-09-11T07:05:39.033335+00:00,AOA,4,10
2026-09-11T07:05:39.033335+00:00,ARS,10,10
2026-09-11T07:05:39.033335+00:00,AZN,10,10
2026-09-11T07:05:39.033335+00:00,BDT,10,10
2026-09-11T07:05:39.033335+00:00,BND,9,10
2026-09-11T07:05:39.033335+00:00,BOB,10,10
2026-09-11T07:05:39.033335+00:00,BWP,0,10
2026-09-11T07:05:39.033335+00:00,CLP,10,10
2026-09-11T07:05:39.033335+00:00,COP,10,10
2026-09-11T07:05:39.033335+00:00,DZD,10,10
2026-09-11T07:05:39.033335+00:00,EGP,10,10
2026-09-11T07:05:39.033335+00:00,ETB,0,0
2026-09-11T07:05:39.033335+00:00,GEL,10,10
2026-09-11T07:05:39.033335+00:00,GHS,0,0
2026-09-11T07:05:39.033335+00:00,IDR,10,10
2026-09-11T07:05:39.033335+00:00,INR,10,10
2026-09-11T07:05:39.033335+00:00,IQD,10,10
2026-09-11T07:05:39.033335+00:00,JOD,10,10
2026-09-11T07:05:39.033335+00:00,KES,10,10
2026-09-11T07:05:39.033335+00:00,KHR,10,10
2026-09-11T07:05:39.033335+00:00,KWD,10,10
2026-09-11T07:05:39.033335+00:00,KZT,10,10
2026-09-11T07:05:39.033335+00:00,LAK,10,10
2026-09-11T07:05:39.033335+00:00,LBP,10,10
2026-09-11T07:05:39.033335+00:00,LKR,10,10
2026-09-11T07:05:39.033335+00:00,MAD,10,10
2026-09-11T07:05:39.033335+00:00,MNT,10,10
2026-09-11T07:05:39.033335+00:00,MXN,10,10
2026-09-11T07:05:39.033335+00:00,MZN,10,10
2026-09-11T07:05:39.033335+00:00,NGN,0,0
2026-09-11T07:05:39.033335+00:00,NPR,1,10
2026-09-11T07:05:39.033335+00:00,PEN,10,10
2026-09-11T07:05:39.033335+00:00,PHP,10,10
2026-09-11T07:05:39.033335+00:00,PKR,10,10
2026-09-11T07:05:39.033335+00:00,QAR,10,10
2026-09-11T07:05:39.033335+00:00,RWF,10,10
2026-09-11T07:05:39.033335+00:00,SAR,10,10
2026-09-11T07:05:39.033335+00:00,SDG,10,10
2026-09-11T07:05:39.033335+00:00,SYP,10,10
2026-09-11T07:05:39.033335+00:00,TND,10,10
2026-09-11T07:05:39.033335+00:00,TRY,10,10
2026-09-11T07:05:39.033335+00:00,TZS,10,10
2026-09-11T07:05:39.033335+00:00,UAH,10,10
2026-09-11T07:05:39.033335+00:00,UGX,10,10
2026-09-11T07:05:39.033335+00:00,VES,10,10
2026-09-11T07:05:39.033335+00:00,VND,10,10
2026-09-11T07:05:39.033335+00:00,XAF,10,10
2026-09-11T07:05:39.033335+00:00,XOF,10,10
2026-09-11T07:05:39.033335+00:00,ZAR,10,10
2026-09-11T07:05:39.033335+00:00,ZMW,10,10
2026-09-11T08:05:44.761073+00:00,AED,10,10
2026-09-11T08:05:44.761073+00:00,AFN,4,6
2026-09-11T08:05:44.761073+00:00,AMD,10,10
2026-09-11T08:05:44.761073+00:00,AOA,10,10
2026-09-11T08:05:44.761073+00:00,ARS,10,10
2026-09-11T08:05:44.761073+00:00,AZN,10,10
2026-09-11T08:05:44.761073+00:00,BDT,10,10
2026-09-11T08:05:44.761073+00:00,BND,8,10
2026-09-11T08:05:44.761073+00:00,BOB,10,10
2026-09-11T08:05:44.761073+00:00,BWP,0,9
2026-09-11T08:05:44.761073+00:00,CLP,10,10
2026-09-11T08:05:44.761073+00:00,COP,10,10
2026-09-11T08:05:44.761073+00:00,DZD,10,10
2026-09-11T08:05:44.761073+00:00,EGP,10,10
2026-09-11T08:05:44.761073+00:00,ETB,0,0
2026-09-11T08:05:44.761073+00:00,GEL,10,10
2026-09-11T08:05:44.761073+00:00,GHS,0,0
2026-09-11T08:05:44.761073+00:00,IDR,10,10
2026-09-11T08:05:44.761073+00:00,INR,10,10
2026-09-11T08:05:44.761073+00:00,IQD,10,10
2026-09-11T08:05:44.761073+00:00,JOD,10,10
2026-09-11T08:05:44.761073+00:00,KES,10,10
2026-09-11T08:05:44.761073+00:00,KHR,10,10
2026-09-11T08:05:44.761073+00:00,KWD,10,10
2026-09-11T08:05:44.761073+00:00,KZT,10,10
2026-09-11T08:05:44.761073+00:00,LAK,10,10
2026-09-11T08:05:44.761073+00:00,LBP,10,10
2026-09-11T08:05:44.761073+00:00,LKR,10,10
2026-09-11T08:05:44.761073+00:00,MAD,10,10
2026-09-11T08:05:44.761073+00:00,MNT,10,10
2026-09-11T08:05:44.761073+00:00,MXN,10,10
2026-09-11T08:05:44.761073+00:00,MZN,10,10
2026-09-11T08:05:44.761073+00:00,NGN,0,0
2026-09-11T08:05:44.761073+00:00,NPR,0,10
2026-09-11T08:05:44.761073+00:00,PEN,10,10
2026-09-11T08:05:44.761073+00:00,PHP,10,10
2026-09-11T08:05:44.761073+00:00,PKR,10,10
2026-09-11T08:05:44.761073+00:00,QAR,10,10
2026-09-11T08:05:44.761073+00:00,RWF,10,10
2026-09-11T08:05:44.761073+00:00,SAR,10,10
2026-09-11T08:05:44.761073+00:00,SDG,10,10
2026-09-11T08:05:44.761073+00:00,SYP,10,10
2026-09-11T08:05:44.761073+00:00,TND,10,10
2026-09-11T08:05:44.761073+00:00,TRY,10,10
2026-09-11T08:05:44.761073+00:00,TZS,10,10
2026-09-11T08:05:44.761073+00:00,UAH,10,10
2026-09-11T08:05:44.761073+00:00,UGX,10,10
2026-09-11T08:05:44.761073+00:00,VES,10,10
2026-09-11T08:05:44.761073+00:00,VND,10,10
2026-09-11T08:05:44.761073+00:00,XAF,10,10
2026-09-11T08:05:44.761073+00:00,XOF,10,10
2026-09-11T08:05:44.761073+00:00,ZAR,10,10
2026-09-11T08:05:44.761073+00:00,ZMW,10,10
2026-09-11T09:05:40.760531+00:00,AED,10,10
2026-09-11T09:05:40.760531+00:00,AFN,2,5
2026-09-11T09:05:40.760531+00:00,AMD,10,10
2026-09-11T09:05:40.760531+00:00,AOA,8,10
2026-09-11T09:05:40.760531+00:00,ARS,10,10
2026-09-11T09:05:40.760531+00:00,AZN,10,10
2026-09-11T09:05:40.760531+00:00,BDT,10,10
2026-09-11T09:05:40.760531+00:00,BND,8,10
2026-09-11T09:05:40.760531+00:00,BOB,10,10
2026-09-11T09:05:40.760531+00:00,BWP,0,9
2026-09-11T09:05:40.760531+00:00,CLP,10,10
2026-09-11T09:05:40.760531+00:00,COP,10,10
2026-09-11T09:05:40.760531+00:00,DZD,10,10
2026-09-11T09:05:40.760531+00:00,EGP,10,10
2026-09-11T09:05:40.760531+00:00,ETB,0,0
2026-09-11T09:05:40.760531+00:00,GEL,10,10
2026-09-11T09:05:40.760531+00:00,GHS,0,0
2026-09-11T09:05:40.760531+00:00,IDR,10,10
2026-09-11T09:05:40.760531+00:00,INR,10,10
2026-09-11T09:05:40.760531+00:00,IQD,10,10
2026-09-11T09:05:40.760531+00:00,JOD,10,10
2026-09-11T09:05:40.760531+00:00,KES,10,10
2026-09-11T09:05:40.760531+00:00,KHR,10,10
2026-09-11T09:05:40.760531+00:00,KWD,10,10
2026-09-11T09:05:40.760531+00:00,KZT,10,10
2026-09-11T09:05:40.760531+00:00,LAK,10,10
2026-09-11T09:05:40.760531+00:00,LBP,10,10
2026-09-11T09:05:40.760531+00:00,LKR,10,10
2026-09-11T09:05:40.760531+00:00,MAD,10,10
2026-09-11T09:05:40.760531+00:00,MNT,9,10
2026-09-11T09:05:40.760531+00:00,MXN,10,10
2026-09-11T09:05:40.760531+00:00,MZN,10,10
2026-09-11T09:05:40.760531+00:00,NGN,0,0
2026-09-11T09:05:40.760531+00:00,NPR,0,10
2026-09-11T09:05:40.760531+00:00,PEN,10,10
2026-09-11T09:05:40.760531+00:00,PHP,10,10
2026-09-11T09:05:40.760531+00:00,PKR,10,10
2026-09-11T09:05:40.760531+00:00,QAR,10,10
2026-09-11T09:05:40.760531+00:00,RWF,10,10
2026-09-11T09:05:40.760531+00:00,SAR,10,10
2026-09-11T09:05:40.760531+00:00,SDG,10,10
2026-09-11T09:05:40.760531+00:00,SYP,10,10
2026-09-11T09:05:40.760531+00:00,TND,10,10
2026-09-11T09:05:40.760531+00:00,TRY,10,10
2026-09-11T09:05:40.760531+00:00,TZS,10,10
2026-09-11T09:05:40.760531+00:00,UAH,10,10
2026-09-11T09:05:40.760531+00:00,UGX,10,10
2026-09-11T09:05:40.760531+00:00,VES,10,10
2026-09-11T09:05:40.760531+00:00,VND,10,10
2026-09-11T09:05:40.760531+00:00,XAF,10,10
2026-09-11T09:05:40.760531+00:00,XOF,10,10
2026-09-11T09:05:40.760531+00:00,ZAR,10,10
2026-09-11T09:05:40.760531+00:00,ZMW,10,10
2026-09-11T10:05:38.839050+00:00,AED,10,10
2026-09-11T10:05:38.839050+00:00,AFN,4,6
2026-09-11T10:05:38.839050+00:00,AMD,10,10
2026-09-11T10:05:38.839050+00:00,AOA,8,10
2026-09-11T10:05:38.839050+00:00,ARS,10,10
2026-09-11T10:05:38.839050+00:00,AZN,10,10
2026-09-11T10:05:38.839050+00:00,BDT,10,10
2026-09-11T10:05:38.839050+00:00,BND,8,10
2026-09-11T10:05:38.839050+00:00,BOB,10,10
2026-09-11T10:05:38.839050+00:00,BWP,0,9
2026-09-11T10:05:38.839050+00:00,CLP,10,10
2026-09-11T10:05:38.839050+00:00,COP,10,10
2026-09-11T10:05:38.839050+00:00,DZD,10,10
2026-09-11T10:05:38.839050+00:00,EGP,10,10
2026-09-11T10:05:38.839050+00:00,ETB,0,0
2026-09-11T10:05:38.839050+00:00,GEL,10,10
2026-09-11T10:05:38.839050+00:00,GHS,0,0
2026-09-11T10:05:38.839050+00:00,IDR,10,10
2026-09-11T10:05:38.839050+00:00,INR,10,10
2026-09-11T10:05:38.839050+00:00,IQD,10,10
2026-09-11T10:05:38.839050+00:00,JOD,10,10
2026-09-11T10:05:38.839050+00:00,KES,10,10
2026-09-11T10:05:38.839050+00:00,KHR,10,10
2026-09-11T10:05:38.839050+00:00,KWD,10,10
2026-09-11T10:05:38.839050+00:00,KZT,10,10
2026-09-11T10:05:38.839050+00:00,LAK,10,10
2026-09-11T10:05:38.839050+00:00,LBP,10,10
2026-09-11T10:05:38.839050+00:00,LKR,10,10
2026-09-11T10:05:38.839050+00:00,MAD,10,10
2026-09-11T10:05:38.839050+00:00,MNT,9,10
2026-09-11T10:05:38.839050+00:00,MXN,10,10
2026-09-11T10:05:38.839050+00:00,MZN,10,10
2026-09-11T10:05:38.839050+00:00,NGN,0,0
2026-09-11T10:05:38.839050+00:00,NPR,0,10
2026-09-11T10:05:38.839050+00:00,PEN,10,10
2026-09-11T10:05:38.839050+00:00,PHP,10,10
2026-09-11T10:05:38.839050+00:00,PKR,10,10
2026-09-11T10:05:38.839050+00:00,QAR,10,10
2026-09-11T10:05:38.839050+00:00,RWF,10,10
2026-09-11T10:05:38.839050+00:00,SAR,10,10
2026-09-11T10:05:38.839050+00:00,SDG,10,10
2026-09-11T10:05:38.839050+00:00,SYP,10,10
2026-09-11T10:05:38.839050+00:00,TND,10,10
2026-09-11T10:05:38.839050+00:00,TRY,10,10
2026-09-11T10:05:38.839050+00:00,TZS,10,10
2026-09-11T10:05:38.839050+00:00,UAH,10,10
2026-09-11T10:05:38.839050+00:00,UGX,10,10
2026-09-11T10:05:38.839050+00:00,VES,10,10
2026-09-11T10:05:38.839050+00:00,VND,10,10
2026-09-11T10:05:38.839050+00:00,XAF,10,10
2026-09-11T10:05:38.839050+00:00,XOF,10,10
2026-09-11T10:05:38.839050+00:00,ZAR,10,10
2026-09-11T10:05:38.839050+00:00,ZMW,10,10
2026-09-11T11:05:39.732812+00:00,AED,10,10
2026-09-11T11:05:39.732812+00:00,AFN,4,6
2026-09-11T11:05:39.732812+00:00,AMD,10,10
2026-09-11T11:05:39.732812+00:00,AOA,8,10
2026-09-11T11:05:39.732812+00:00,ARS,10,10
2026-09-11T11:05:39.732812+00:00,AZN,10,10
2026-09-11T11:05:39.732812+00:00,BDT,10,10
2026-09-11T11:05:39.732812+00:00,BND,7,10
2026-09-11T11:05:39.732812+00:00,BOB,10,10
2026-09-11T11:05:39.732812+00:00,BWP,0,9
2026-09-11T11:05:39.732812+00:00,CLP,10,10
2026-09-11T11:05:39.732812+00:00,COP,10,10
2026-09-11T11:05:39.732812+00:00,DZD,10,10
2026-09-11T11:05:39.732812+00:00,EGP,10,10
2026-09-11T11:05:39.732812+00:00,ETB,0,0
2026-09-11T11:05:39.732812+00:00,GEL,10,10
2026-09-11T11:05:39.732812+00:00,GHS,0,0
2026-09-11T11:05:39.732812+00:00,IDR,10,10
2026-09-11T11:05:39.732812+00:00,INR,10,10
2026-09-11T11:05:39.732812+00:00,IQD,10,10
2026-09-11T11:05:39.732812+00:00,JOD,10,10
2026-09-11T11:05:39.732812+00:00,KES,10,10
2026-09-11T11:05:39.732812+00:00,KHR,10,10
2026-09-11T11:05:39.732812+00:00,KWD,10,10
2026-09-11T11:05:39.732812+00:00,KZT,10,10
2026-09-11T11:05:39.732812+00:00,LAK,10,10
2026-09-11T11:05:39.732812+00:00,LBP,10,10
2026-09-11T11:05:39.732812+00:00,LKR,10,10
2026-09-11T11:05:39.732812+00:00,MAD,10,10
2026-09-11T11:05:39.732812+00:00,MNT,8,10
2026-09-11T11:05:39.732812+00:00,MXN,10,10
2026-09-11T11:05:39.732812+00:00,MZN,10,10
2026-09-11T11:05:39.732812+00:00,NGN,0,0
2026-09-11T11:05:39.732812+00:00,NPR,0,10
2026-09-11T11:05:39.732812+00:00,PEN,10,10
2026-09-11T11:05:39.732812+00:00,PHP,10,10
2026-09-11T11:05:39.732812+00:00,PKR,10,10
2026-09-11T11:05:39.732812+00:00,QAR,10,10
2026-09-11T11:05:39.732812+00:00,RWF,10,10
2026-09-11T11:05:39.732812+00:00,SAR,10,10
2026-09-11T11:05:39.732812+00:00,SDG,10,10
2026-09-11T11:05:39.732812+00:00,SYP,10,10
2026-09-11T11:05:39.732812+00:00,TND,10,10
2026-09-11T11:05:39.732812+00:00,TRY,10,10
2026-09-11T11:05:39.732812+00:00,TZS,10,10
2026-09-11T11:05:39.732812+00:00,UAH,10,10
2026-09-11T11:05:39.732812+00:00,UGX,10,10
2026-09-11T11:05:39.732812+00:00,VES,10,10
2026-09-11T11:05:39.732812+00:00,VND,10,10
2026-09-11T11:05:39.732812+00:00,XAF,10,10
2026-09-11T11:05:39.732812+00:00,XOF,10,10
2026-09-11T11:05:39.732812+00:00,ZAR,10,10
2026-09-11T11:05:39.732812+00:00,ZMW,10,10
2026-09-11T12:05:37.576052+00:00,AED,10,10
2026-09-11T12:05:37.576052+00:00,AFN,4,6
2026-09-11T12:05:37.576052+00:00,AMD,10,10
2026-09-11T12:05:37.576052+00:00,AOA,7,10
2026-09-11T12:05:37.576052+00:00,ARS,10,10
2026-09-11T12:05:37.576052+00:00,AZN,10,10
2026-09-11T12:05:37.576052+00:00,BDT,10,10
2026-09-11T12:05:37.576052+00:00,BND,7,10
2026-09-11T12:05:37.576052+00:00,BOB,10,10
2026-09-11T12:05:37.576052+00:00,BWP,0,9
2026-09-11T12:05:37.576052+00:00,CLP,10,10
2026-09-11T12:05:37.576052+00:00,COP,10,10
2026-09-11T12:05:37.576052+00:00,DZD,10,10
2026-09-11T12:05:37.576052+00:00,EGP,10,10
2026-09-11T12:05:37.576052+00:00,ETB,0,0
2026-09-11T12:05:37.576052+00:00,GEL,10,10
2026-09-11T12:05:37.576052+00:00,GHS,0,0
2026-09-11T12:05:37.576052+00:00,IDR,10,10
2026-09-11T12:05:37.576052+00:00,INR,10,10
2026-09-11T12:05:37.576052+00:00,IQD,10,10
2026-09-11T12:05:37.576052+00:00,JOD,10,10
2026-09-11T12:05:37.576052+00:00,KES,10,10
2026-09-11T12:05:37.576052+00:00,KHR,10,10
2026-09-11T12:05:37.576052+00:00,KWD,10,10
2026-09-11T12:05:37.576052+00:00,KZT,10,10
2026-09-11T12:05:37.576052+00:00,LAK,10,10
2026-09-11T12:05:37.576052+00:00,LBP,10,10
2026-09-11T12:05:37.576052+00:00,LKR,10,10
2026-09-11T12:05:37.576052+00:00,MAD,10,10
2026-09-11T12:05:37.576052+00:00,MNT,9,10
2026-09-11T12:05:37.576052+00:00,MXN,10,10
2026-09-11T12:05:37.576052+00:00,MZN,10,10
2026-09-11T12:05:37.576052+00:00,NGN,0,0
2026-09-11T12:05:37.576052+00:00,NPR,0,10
2026-09-11T12:05:37.576052+00:00,PEN,10,10
2026-09-11T12:05:37.576052+00:00,PHP,10,10
2026-09-11T12:05:37.576052+00:00,PKR,10,10
2026-09-11T12:05:37.576052+00:00,QAR,10,10
2026-09-11T12:05:37.576052+00:00,RWF,10,10
2026-09-11T12:05:37.576052+00:00,SAR,10,10
2026-09-11T12:05:37.576052+00:00,SDG,10,10
2026-09-11T12:05:37.576052+00:00,SYP,10,10
2026-09-11T12:05:37.576052+00:00,TND,10,10
2026-09-11T12:05:37.576052+00:00,TRY,10,10
2026-09-11T12:05:37.576052+00:00,TZS,10,10
2026-09-11T12:05:37.576052+00:00,UAH,10,10
2026-09-11T12:05:37.576052+00:00,UGX,10,10
2026-09-11T12:05:37.576052+00:00,VES,10,10
2026-09-11T12:05:37.576052+00:00,VND,10,10
2026-09-11T12:05:37.576052+00:00,XAF,10,10
2026-09-11T12:05:37.576052+00:00,XOF,10,10
2026-09-11T12:05:37.576052+00:00,ZAR,10,10
2026-09-11T12:05:37.576052+00:00,ZMW,10,10
2026-09-11T13:05:41.296092+00:00,AED,10,10
2026-09-11T13:05:41.296092+00:00,AFN,4,6
2026-09-11T13:05:41.296092+00:00,AMD,10,10
2026-09-11T13:05:41.296092+00:00,AOA,6,10
2026-09-11T13:05:41.296092+00:00,ARS,10,10
2026-09-11T13:05:41.296092+00:00,AZN,10,10
2026-09-11T13:05:41.296092+00:00,BDT,10,10
2026-09-11T13:05:41.296092+00:00,BND,6,10
2026-09-11T13:05:41.296092+00:00,BOB,10,10
2026-09-11T13:05:41.296092+00:00,BWP,0,9
2026-09-11T13:05:41.296092+00:00,CLP,10,10
2026-09-11T13:05:41.296092+00:00,COP,10,10
2026-09-11T13:05:41.296092+00:00,DZD,10,10
2026-09-11T13:05:41.296092+00:00,EGP,10,10
2026-09-11T13:05:41.296092+00:00,ETB,0,0
2026-09-11T13:05:41.296092+00:00,GEL,10,10
2026-09-11T13:05:41.296092+00:00,GHS,0,0
2026-09-11T13:05:41.296092+00:00,IDR,10,10
